rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
339,"2,339",1,0.001,1,0.0,0.7382492394927994,1,0,0.0
340,"2,340",10,0.01,4,10.234180385640146,17.938348552076356,19,1,1.0
341,"2,341",1,0.001,1,0.0,0.039559606030625236,1,0,0.0
342,"2,342",322,0.322,38,56.51769600230707,114.87361988263896,643,8,8.0
343,"2,343",347,0.347,48,47.48549275258753,113.06034592831467,693,2,2.0
344,"2,344",1,0.001,1,0.0,0.3867140017018423,1,0,0.0
345,"2,345",359,0.359,47,43.38599508204,93.41246466669189,717,2,2.0
346,"2,346",1,0.001,1,0.0,0.39578613114730044,1,0,0.0
347,"2,347",1,0.001,1,0.0,0.9705256115390188,1,0,0.0
348,"2,348",1,0.001,1,0.0,2.6845271847646686,1,0,0.0
349,"2,349",385,0.385,85,26.203515275994523,67.329753713853,769,7,7.0
350,"2,350",2,0.002,2,3.435333003249336,4.764239649870003,3,1,1.0
351,"2,351",1,0.001,1,0.0,3.2831751036610783,1,0,0.0
352,"2,352",4,0.004,4,9.881748325591607,12.043487417467897,7,1,1.0
353,"2,353",397,0.397,57,65.7638627803881,131.9729023478718,793,4,4.0
354,"2,354",334,0.334,48,55.91185150363306,109.94391802997373,667,4,4.0
355,"2,355",366,0.366,59,64.1669719740084,93.53625503449227,731,2,2.0
356,"2,356",2,0.002,2,3.8287402348054336,4.987238196017626,3,1,1.0
357,"2,357",396,0.396,57,41.59500761368169,95.49377684852632,791,5,5.0
358,"2,358",309,0.309,43,60.6426417093479,115.17935449492786,617,1,1.0
359,"2,359",1,0.001,1,0.0,0.6075938328807977,1,0,0.0
